code,name,region,province,city,platform,reachable,trasparenza_url,discovery_note
FOEE02302V,CESENA 7 R.LEVI MONTALCINI,EMILIA ROMAGNA,FORLI'-CESENA,CESENA,unknown,0,,URLError [Errno -2] Name or service not known
FOEE02303X,CESENA 7 MARTORANO,EMILIA ROMAGNA,FORLI'-CESENA,CESENA,unknown,0,,HTTPError 509
FOEE023052,CESENA 7 RONTA ANNALENA TONELLI,EMILIA ROMAGNA,FORLI'-CESENA,CESENA,spaggiari,1,https://www.settimocircolocesena.edu.it/amministrazione-trasparente/,ok
FOEE02312A,CESENA 7 PIEVESESTINA S.CRISTOF,EMILIA ROMAGNA,FORLI'-CESENA,CESENA,generic,1,,no_trasparenza_found
FOEE02315D,CESENA 7 DON LORENZO MILANI,EMILIA ROMAGNA,FORLI'-CESENA,CESENA,unknown,0,,HTTPError 509
FOEE03000X,CD CESENATICO 1,EMILIA ROMAGNA,FORLI'-CESENA,CESENATICO,spaggiari,1,https://www.dd1cesenatico.edu.it/servizi-personale,ok
FOEE030033,CESENATICO 1 LEONARDO DA VINCI,EMILIA ROMAGNA,FORLI'-CESENA,CESENATICO,unknown,0,,HTTPError 509
FOEE030044,CESENATICO 1 - 2 AGOSTO 1849,EMILIA ROMAGNA,FORLI'-CESENA,CESENATICO,unknown,0,,HTTPError 509
FOEE030055,CESENATICO 1 ADA NEGRI,EMILIA ROMAGNA,FORLI'-CESENA,CESENATICO,spaggiari,1,https://www.dd1cesenatico.edu.it/amministrazione-trasparente/bandi-di-gara-e-contratti/,ok
FOEE03100Q,CD CESENATICO 2,EMILIA ROMAGNA,FORLI'-CESENA,CESENATICO,spaggiari,1,https://www.cd-cesenatico2.edu.it/cerca?tag=albo,ok
FOEE03103V,DON TEOFRASTO PASINI,EMILIA ROMAGNA,FORLI'-CESENA,CESENATICO,unknown,0,,HTTPError 509
FOEE03104X,CESENATICO 2 VILLALTA-BAGNAROLA,EMILIA ROMAGNA,FORLI'-CESENA,CESENATICO,unknown,0,,HTTPError 509
FOEE031051,SCUOLA PRIMARIA DI VILLAMARINA,EMILIA ROMAGNA,FORLI'-CESENA,CESENATICO,unknown,0,,HTTPError 509
FOEE701013,SCUOLA CARCERARIA,EMILIA ROMAGNA,FORLI'-CESENA,FORLI',agid_wordpress,1,https://www.cpiaforlicesena.edu.it/albo-online/,ok
FOEE80201Q,SOGLIANO - G. MARCONI,EMILIA ROMAGNA,FORLI'-CESENA,BORGHI,unknown,0,,HTTPError 509
FOEE80202R,SOGLIANO - A. PISCAGLIA,EMILIA ROMAGNA,FORLI'-CESENA,SOGLIANO AL RUBICONE,unknown,0,,HTTPError 509
FOEE80204V,SOGLIANO - G. PASCOLI,EMILIA ROMAGNA,FORLI'-CESENA,SOGLIANO AL RUBICONE,unknown,0,,HTTPError 509
FOEE802061,SOGLIANO PADRE VENANZIO REALI,EMILIA ROMAGNA,FORLI'-CESENA,SOGLIANO AL RUBICONE,unknown,0,,HTTPError 509
FOEE802072,SOGLIANO - L.MARIANI,EMILIA ROMAGNA,FORLI'-CESENA,RONCOFREDDO,spaggiari,1,https://www.scuolesogliano.edu.it/cerca?tag=concorsi,ok
FOEE80302L,"MERCATO SARACENO ""A. RICCHI""",EMILIA ROMAGNA,FORLI'-CESENA,MERCATO SARACENO,spaggiari,1,https://www.icvallesavio.edu.it/cerca?tag=albo,ok
FOEE80303N,"MERCATO SARACENO ""A. MURATORI""",EMILIA ROMAGNA,FORLI'-CESENA,MERCATO SARACENO,unknown,0,,HTTPError 509
FOEE80305Q,"SARSINA ""B. FOSCHI""",EMILIA ROMAGNA,FORLI'-CESENA,SARSINA,unknown,0,,HTTPError 509
FOEE80306R,"SARSINA ""PAPA GIOVANNI XXIII""",EMILIA ROMAGNA,FORLI'-CESENA,SARSINA,unknown,0,,HTTPError 509
FOEE80401B,GIUSEPPE DI MATTEO,EMILIA ROMAGNA,FORLI'-CESENA,BERTINORO,unknown,0,,URLError timed out
FOEE80402C,GINO MATTARELLI,EMILIA ROMAGNA,FORLI'-CESENA,BERTINORO,unknown,0,,URLError timed out
FOEE80403D,FRANCESCO ROSSI,EMILIA ROMAGNA,FORLI'-CESENA,BERTINORO,unknown,0,,URLError timed out
FOEE805017,FORLIMPOPOLI DE AMICIS,EMILIA ROMAGNA,FORLI'-CESENA,FORLIMPOPOLI,spaggiari,1,https://www.icrosetti.edu.it/cerca?tag=albo,ok
FOEE805039,FORLIMPOPOLI DON LORENZO MILANI,EMILIA ROMAGNA,FORLI'-CESENA,FORLIMPOPOLI,unknown,0,,URLError [Errno -2] Name or service not known
FOEE806013,SAN PIERO IN BAGNO PASCOLI,EMILIA ROMAGNA,FORLI'-CESENA,BAGNO DI ROMAGNA,unknown,0,,URLError [Errno -2] Name or service not known
FOEE806046,ALFERO MART.TAVOL.22 LUGLIO '44,EMILIA ROMAGNA,FORLI'-CESENA,VERGHERETO,spaggiari,1,https://icbagnoromagna.edu.it/albo-online/,ok
FOEE806057,VERGHERETO AMBROGETTI,EMILIA ROMAGNA,FORLI'-CESENA,VERGHERETO,spaggiari,1,https://icbagnoromagna.edu.it/albo-online/,ok
FOEE806068,VERGHERETO BALZE,EMILIA ROMAGNA,FORLI'-CESENA,VERGHERETO,spaggiari,1,https://icbagnoromagna.edu.it/albo-online/,ok
FOEE80701V,LONGIANO ODA BERSANI,EMILIA ROMAGNA,FORLI'-CESENA,LONGIANO,generic,1,,no_trasparenza_found
FOEE80702X,LONGIANO GIULIO MURATORI,EMILIA ROMAGNA,FORLI'-CESENA,LONGIANO,generic,1,,no_trasparenza_found
FOEE807031,LONGIANO TITO BALESTRA,EMILIA ROMAGNA,FORLI'-CESENA,LONGIANO,generic,1,,no_trasparenza_found
FOEE80801P,CASTROCARO DOTT. S. SERRI PINI,EMILIA ROMAGNA,FORLI'-CESENA,CASTROCARO TERME E TERRA DEL S,agid_wordpress,1,https://www.icsvalledelmontone.edu.it/albo-online/,ok
FOEE80802Q,DOVADOLA - B. BIANCHI PORRO,EMILIA ROMAGNA,FORLI'-CESENA,DOVADOLA,agid_wordpress,1,https://www.icsvalledelmontone.edu.it/albo-online/,ok
FOEE80803R,ROCCA S.C. - LICINIO CAPPELLI,EMILIA ROMAGNA,FORLI'-CESENA,ROCCA SAN CASCIANO,agid_wordpress,1,https://www.icsvalledelmontone.edu.it/albo-online/,ok
FOEE80804T,PORTICO DI R. - A.TRAVERSARI,EMILIA ROMAGNA,FORLI'-CESENA,PORTICO E SAN BENEDETTO,agid_wordpress,1,https://www.icsvalledelmontone.edu.it/albo-online/,ok
FOEE80901E,CUSERCOLI DE AMICIS,EMILIA ROMAGNA,FORLI'-CESENA,CIVITELLA DI ROMAGNA,spaggiari,1,https://www.iccivitelladiromagna.edu.it/albo-online/,ok
FOEE80902G,GALEATA FACIBENI,EMILIA ROMAGNA,FORLI'-CESENA,GALEATA,unknown,0,,URLError [Errno -2] Name or service not known
FOEE80903L,CIVITELLA FRANCESCHI PIGNOCCHI,EMILIA ROMAGNA,FORLI'-CESENA,CIVITELLA DI ROMAGNA,unknown,0,,HTTPError 509
FOEE81101E,MELDOLA DE AMICIS,EMILIA ROMAGNA,FORLI'-CESENA,MELDOLA,agid_wordpress,1,https://www.icsmeldola.it/modulistica-personale-scolastico/,ok
FOEE81202B,SANTA SOFIA DE AMICIS,EMILIA ROMAGNA,FORLI'-CESENA,SANTA SOFIA,unknown,0,,URLError timed out
FOEE813016,"PREDAPPIO FIUMANA ""ANNA FRANK""",EMILIA ROMAGNA,FORLI'-CESENA,PREDAPPIO,agid_wordpress,1,https://www.comprensivopredappio.it/albo-online/,ok
FOEE813027,PREDAPPIO ZOLI,EMILIA ROMAGNA,FORLI'-CESENA,PREDAPPIO,agid_wordpress,1,https://www.comprensivopredappio.it/albo-online/,ok
FOEE813038,"PREMILCUORE ""ALDO SPALLICCI""",EMILIA ROMAGNA,FORLI'-CESENA,PREMILCUORE,agid_wordpress,1,https://www.comprensivopredappio.it/albo-online/,ok
FOEE814012,PIETRO ALPI - MODIGLIANA,EMILIA ROMAGNA,FORLI'-CESENA,MODIGLIANA,unknown,0,,HTTPError 509
FOEE814023,TREDOZIO GUGLIELMO MARCONI,EMILIA ROMAGNA,FORLI'-CESENA,TREDOZIO,unknown,0,,HTTPError 509
FOEE81501T,GAMBETTOLA PASCOLI,EMILIA ROMAGNA,FORLI'-CESENA,GAMBETTOLA,unknown,0,,URLError [Errno -2] Name or service not known
FOEE81601N,SAVIGNANO DANTE ALIGHIERI,EMILIA ROMAGNA,FORLI'-CESENA,SAVIGNANO SUL RUBICONE,unknown,0,,URLError timed out
FOEE81602P,"SAVIGNANO FIUMICINO ""RODARI""",EMILIA ROMAGNA,FORLI'-CESENA,SAVIGNANO SUL RUBICONE,unknown,0,,URLError timed out
FOEE81603Q,SAVIGNANO ALDO MORO,EMILIA ROMAGNA,FORLI'-CESENA,SAVIGNANO SUL RUBICONE,unknown,0,,URLError timed out
FOEE81604R,SAVIGNANO RIO SALTO-FIORAVANTI,EMILIA ROMAGNA,FORLI'-CESENA,SAVIGNANO SUL RUBICONE,unknown,0,,URLError timed out
FOEE81701D,SAN MAURO P. - M. MONTESSORI,EMILIA ROMAGNA,FORLI'-CESENA,SAN MAURO PASCOLI,agid_wordpress,1,https://icsanmauropascoli.edu.it/amministrazione-trasparente/,ok
FOEE81702E,VIA VILLA GRAPPA,EMILIA ROMAGNA,FORLI'-CESENA,SAN MAURO PASCOLI,agid_wordpress,1,https://icsanmauropascoli.edu.it/amministrazione-trasparente/,ok
FOEE818019,DE AMICIS,EMILIA ROMAGNA,FORLI'-CESENA,GATTEO,unknown,0,,URLError timed out
FOEE81802A,COLLODI,EMILIA ROMAGNA,FORLI'-CESENA,GATTEO,unknown,0,,URLError timed out
FOEE81803B,MARINO MORETTI,EMILIA ROMAGNA,FORLI'-CESENA,GATTEO,unknown,0,,URLError timed out
FOEE819015,SQUADRANI,EMILIA ROMAGNA,FORLI'-CESENA,FORLI',agid_wordpress,1,https://www.ic5forli.edu.it/albo-online/,ok
FOEE819026,I.C. 5 - TEMPESTA,EMILIA ROMAGNA,FORLI'-CESENA,FORLI',agid_wordpress,1,https://www.ic5forli.edu.it/albo-online/,ok
FOEE820019,IC N. 9 DECIO RAGGI,EMILIA ROMAGNA,FORLI'-CESENA,FORLI',agid_wordpress,1,https://www.icnoveforli.it/albo-online/,ok
FOEE82002A,PEPPINO VALLICELLI,EMILIA ROMAGNA,FORLI'-CESENA,FORLI',agid_wordpress,1,https://www.icnoveforli.it/albo-online/,ok
FOEE821015,MANZONI,EMILIA ROMAGNA,FORLI'-CESENA,FORLI',agid_wordpress,1,https://www.icquattroforli.edu.it/albo-online/,ok
FOEE821026,I.C. 4 - DANTE ALIGHIERI,EMILIA ROMAGNA,FORLI'-CESENA,FORLI',agid_wordpress,1,https://www.icquattroforli.edu.it/albo-online/,ok
FOEE822011,I.C. 2 - DE AMICIS,EMILIA ROMAGNA,FORLI'-CESENA,FORLI',agid_wordpress,1,https://www.icdueforli.edu.it/albo-online/,ok
FOEE822022,RAFFAELE RIVALTA,EMILIA ROMAGNA,FORLI'-CESENA,FORLI',unknown,0,,URLError [Errno -2] Name or service not known
FOEE82301R,ANGIOLETTO FOCACCIA,EMILIA ROMAGNA,FORLI'-CESENA,FORLI',unknown,0,,URLError [Errno -2] Name or service not known
FOEE82302T,RAOUL FOLLEREAU,EMILIA ROMAGNA,FORLI'-CESENA,FORLI',unknown,0,,URLError [Errno -2] Name or service not known
FOEE82303V,ARCHIMEDE MELLINI,EMILIA ROMAGNA,FORLI'-CESENA,FORLI',unknown,0,,URLError [Errno -2] Name or service not known
FOEE82401L,LAMBERTO VALLI,EMILIA ROMAGNA,FORLI'-CESENA,FORLI',agid_wordpress,1,https://www.ictreforli.edu.it/albo-online/,ok
FOEE82402N,I.C. 3 - BERSANI,EMILIA ROMAGNA,FORLI'-CESENA,FORLI',agid_wordpress,1,https://www.ictreforli.edu.it/albo-online/,ok
FOEE82501C,MATTEOTTI,EMILIA ROMAGNA,FORLI'-CESENA,FORLI',agid_wordpress,1,https://www.ic7forli.it/albo-online/,ok
FOEE82502D,DUILIO PERONI,EMILIA ROMAGNA,FORLI'-CESENA,FORLI',agid_wordpress,1,https://www.ic7forli.it/albo-online/,ok
FOEE82503E,I.C. 7 - GIANNI RODARI,EMILIA ROMAGNA,FORLI'-CESENA,FORLI',agid_wordpress,1,https://www.ic7forli.it/albo-online/,ok
FOEE826018,I.C. 1 - DIEGO FABBRI,EMILIA ROMAGNA,FORLI'-CESENA,FORLI',agid_wordpress,1,https://www.ic1forli.edu.it/albo-online/,ok
FOEE826029,ANELLO RIVALTI,EMILIA ROMAGNA,FORLI'-CESENA,FORLI',agid_wordpress,1,https://www.ic1forli.edu.it/albo-online/,ok
FOEE827014,I.C. 6 - SAFFI A.,EMILIA ROMAGNA,FORLI'-CESENA,FORLI',agid_wordpress,1,https://www.ic6forli.edu.it/albo-online/,ok
FOEE827025,MELOZZO,EMILIA ROMAGNA,FORLI'-CESENA,FORLI',agid_wordpress,1,https://www.ic6forli.edu.it/albo-online/,ok
FOIC80200N,IC SOGLIANO AL RUBICONE,EMILIA ROMAGNA,FORLI'-CESENA,SOGLIANO AL RUBICONE,unknown,0,,HTTPError 509
FOIC80300D,IC VALLE SAVIO,EMILIA ROMAGNA,FORLI'-CESENA,MERCATO SARACENO,unknown,0,,HTTPError 509
FOIC804009,IC BERTINORO ANDREA CANEVARO,EMILIA ROMAGNA,FORLI'-CESENA,BERTINORO,unknown,0,,no_site_in_csv
FOIC805005,IC FORLIMPOPOLI - E. ROSETTI,EMILIA ROMAGNA,FORLI'-CESENA,FORLIMPOPOLI,unknown,0,,HTTPError 509
FOIC806001,IC BAGNO DI ROMAGNA,EMILIA ROMAGNA,FORLI'-CESENA,BAGNO DI ROMAGNA,spaggiari,1,https://icbagnoromagna.edu.it/albo-online/,ok
FOIC80700R,IC LONGIANO,EMILIA ROMAGNA,FORLI'-CESENA,LONGIANO,generic,1,,no_trasparenza_found
FOIC80800L,IC VALLE DEL MONTONE,EMILIA ROMAGNA,FORLI'-CESENA,CASTROCARO TERME E TERRA DEL S,agid_wordpress,1,https://www.icsvalledelmontone.edu.it/albo-online/,ok
FOIC80900C,IC CIVITELLA DI ROMAGNA,EMILIA ROMAGNA,FORLI'-CESENA,CIVITELLA DI ROMAGNA,unknown,0,,HTTPError 509
FOIC81100C,IC MELDOLA,EMILIA ROMAGNA,FORLI'-CESENA,MELDOLA,agid_wordpress,1,https://www.icsmeldola.it/modulistica-personale-scolastico/,ok
FOIC812008,IC S.SOFIA,EMILIA ROMAGNA,FORLI'-CESENA,SANTA SOFIA,unknown,0,,URLError [Errno -2] Name or service not known
FOIC813004,IC PREDAPPIO,EMILIA ROMAGNA,FORLI'-CESENA,PREDAPPIO,unknown,0,,no_site_in_csv
FOIC81400X,IC MODIGLIANA - SILVESTRO LEGA,EMILIA ROMAGNA,FORLI'-CESENA,MODIGLIANA,unknown,0,,HTTPError 509
FOIC81500Q,IC GAMBETTOLA,EMILIA ROMAGNA,FORLI'-CESENA,GAMBETTOLA,unknown,0,,URLError [Errno -2] Name or service not known
FOIC81600G,"IC SAVIGNANO ""GIULIO CESARE""",EMILIA ROMAGNA,FORLI'-CESENA,SAVIGNANO SUL RUBICONE,unknown,0,,URLError timed out
FOIC81700B,IC SAN MAURO PASCOLI,EMILIA ROMAGNA,FORLI'-CESENA,SAN MAURO PASCOLI,agid_wordpress,1,https://icsanmauropascoli.edu.it/amministrazione-trasparente/,ok
FOIC818007,IC GATTEO,EMILIA ROMAGNA,FORLI'-CESENA,GATTEO,unknown,0,,URLError timed out
FOIC819003,IC N. 5 TINA GORI FORLI',EMILIA ROMAGNA,FORLI'-CESENA,FORLI',unknown,0,,no_site_in_csv
FOIC820007,IC 9 BEATRICE PORTINARI FORLI',EMILIA ROMAGNA,FORLI'-CESENA,FORLI',agid_wordpress,1,https://www.icnoveforli.it/albo-online/,ok
FOIC821003,IC N.4 ANNALENA TONELLI FORLI',EMILIA ROMAGNA,FORLI'-CESENA,FORLI',agid_wordpress,1,https://www.icquattroforli.edu.it/albo-online/,ok
FOIC82200V,IC 2 IRENE UGOLINI ZOLI FORLI',EMILIA ROMAGNA,FORLI'-CESENA,FORLI',agid_wordpress,1,https://www.icdueforli.edu.it/albo-online/,ok
FOIC82300P,IC N. 8 CAMELIA MATATIA FORLI',EMILIA ROMAGNA,FORLI'-CESENA,FORLI',unknown,0,,no_site_in_csv
FOIC82400E,IC 3 G. PRATI DON PIPPO FORLI',EMILIA ROMAGNA,FORLI'-CESENA,FORLI',wordpress_generic,1,,no_trasparenza_found
FOIC82500A,IC 7 CARMEN SILVESTRONI FORLI',EMILIA ROMAGNA,FORLI'-CESENA,FORLI',agid_wordpress,1,https://www.ic7forli.it/albo-online/,ok
FOIC826006,IC N. 1 TECLA BALDONI FORLI',EMILIA ROMAGNA,FORLI'-CESENA,FORLI',agid_wordpress,1,https://www.ic1forli.edu.it/albo-online/,ok
FOIC827002,IC N. 6 SILVIO ZAVATTI FORLI',EMILIA ROMAGNA,FORLI'-CESENA,FORLI',agid_wordpress,1,https://www.ic6forli.edu.it/albo-online/,ok
FOIS001002,MARIE CURIE,EMILIA ROMAGNA,FORLI'-CESENA,SAVIGNANO SUL RUBICONE,unknown,0,,URLError timed out
FOIS00200T,PELLEGRINO ARTUSI FORLIMPOPOL,EMILIA ROMAGNA,FORLI'-CESENA,FORLIMPOPOLI,unknown,0,,no_site_in_csv
FOIS00400D,LEONARDO DA VINCI,EMILIA ROMAGNA,FORLI'-CESENA,CESENATICO,agid_wordpress,1,https://www.isiscesenatico.edu.it/albo-online/,ok
FOIS00900L,"""BARACCA""",EMILIA ROMAGNA,FORLI'-CESENA,FORLI',unknown,0,,no_site_in_csv
FOIS01100L,"""PASCAL-COMANDINI""",EMILIA ROMAGNA,FORLI'-CESENA,CESENA,unknown,0,,URLError [Errno -2] Name or service not known
FOMM02800V,SMS VIALE DELLA RESISTENZA,EMILIA ROMAGNA,FORLI'-CESENA,CESENA,unknown,0,,HTTPError 509
FOMM03100P,S.S. I GRADO VIA PASCOLI CESENA,EMILIA ROMAGNA,FORLI'-CESENA,CESENA,agid_wordpress,1,https://www.viapascolicesena.edu.it/albo-online/,ok
FOMM08900A,DANTE ARFELLI,EMILIA ROMAGNA,FORLI'-CESENA,CESENATICO,unknown,0,,URLError timed out
FOMM09400T,VIA A.FRANK,EMILIA ROMAGNA,FORLI'-CESENA,CESENA,unknown,0,,HTTPError 509
FOMM09500N,CPIA FORLI'-CESENA S. SIROTTI,EMILIA ROMAGNA,FORLI'-CESENA,FORLI',agid_wordpress,1,https://www.cpiaforlicesena.edu.it/albo-online/,ok
FOMM701012,CASA CIRCONDARIALE,EMILIA ROMAGNA,FORLI'-CESENA,FORLI',agid_wordpress,1,https://www.cpiaforlicesena.edu.it/albo-online/,ok
FOMM80202Q,SOGLIANO SEZ. BORGHI,EMILIA ROMAGNA,FORLI'-CESENA,BORGHI,spaggiari,1,https://www.scuolesogliano.edu.it/cerca?tag=concorsi,ok
FOMM80203R,SOGLIANO P. CALAMANDREI,EMILIA ROMAGNA,FORLI'-CESENA,SOGLIANO AL RUBICONE,unknown,0,,HTTPError 509
FOMM80204T,SOGLIANO SEZ. RONCOFREDDO,EMILIA ROMAGNA,FORLI'-CESENA,RONCOFREDDO,unknown,0,,HTTPError 509
FOMM80301E,"MERCATO SARACENO ""F. ZAPPI""",EMILIA ROMAGNA,FORLI'-CESENA,MERCATO SARACENO,unknown,0,,HTTPError 509
FOMM80302G,"SARSINA ""T. M. PLAUTO""",EMILIA ROMAGNA,FORLI'-CESENA,SARSINA,unknown,0,,HTTPError 509
FOMM80401A,PAOLO AMADUCCI,EMILIA ROMAGNA,FORLI'-CESENA,BERTINORO,unknown,0,,URLError timed out
FOMM805016,MANLIO MARINELLI,EMILIA ROMAGNA,FORLI'-CESENA,FORLIMPOPOLI,unknown,0,,HTTPError 509
FOMM806012,SEZ.E.AMBROGETTI,EMILIA ROMAGNA,FORLI'-CESENA,VERGHERETO,spaggiari,1,https://icbagnoromagna.edu.it/albo-online/,ok
FOMM806023,VALGIMIGLI,EMILIA ROMAGNA,FORLI'-CESENA,BAGNO DI ROMAGNA,spaggiari,1,https://icbagnoromagna.edu.it/albo-online/,ok
FOMM80701T,F.DA LONGIANO,EMILIA ROMAGNA,FORLI'-CESENA,LONGIANO,generic,1,,no_trasparenza_found
FOMM80801N,D. ALIGHIERI - CASTROCARO,EMILIA ROMAGNA,FORLI'-CESENA,CASTROCARO TERME E TERRA DEL S,agid_wordpress,1,https://www.icsvalledelmontone.edu.it/albo-online/,ok
FOMM80802P,L. DA VINCI - ROCCA S. C.,EMILIA ROMAGNA,FORLI'-CESENA,ROCCA SAN CASCIANO,agid_wordpress,1,https://www.icsvalledelmontone.edu.it/albo-online/,ok
FOMM80803Q,G. FIORINI - DOVADOLA,EMILIA ROMAGNA,FORLI'-CESENA,DOVADOLA,agid_wordpress,1,https://www.icsvalledelmontone.edu.it/albo-online/,ok
FOMM80901D,DON L.MILANI,EMILIA ROMAGNA,FORLI'-CESENA,CIVITELLA DI ROMAGNA,unknown,0,,HTTPError 509
FOMM80902E,SEZ. BIONDO,EMILIA ROMAGNA,FORLI'-CESENA,GALEATA,unknown,0,,HTTPError 509
FOMM81101D,ALIGHIERI,EMILIA ROMAGNA,FORLI'-CESENA,MELDOLA,agid_wordpress,1,https://www.icsmeldola.it/modulistica-personale-scolastico/,ok
FOMM812019,G. GALILEI,EMILIA ROMAGNA,FORLI'-CESENA,SANTA SOFIA,unknown,0,,URLError timed out
FOMM813015,P.V. MARONE,EMILIA ROMAGNA,FORLI'-CESENA,PREDAPPIO,agid_wordpress,1,https://www.comprensivopredappio.it/albo-online/,ok
FOMM813026,SEZ. PREMILCUORE,EMILIA ROMAGNA,FORLI'-CESENA,PREMILCUORE,agid_wordpress,1,https://www.comprensivopredappio.it/albo-online/,ok
FOMM814011,S.LEGA,EMILIA ROMAGNA,FORLI'-CESENA,MODIGLIANA,spaggiari,1,https://www.icmodigliana.edu.it/servizi-personale,ok
FOMM814022,SEZ. TREDOZIO,EMILIA ROMAGNA,FORLI'-CESENA,TREDOZIO,unknown,0,,HTTPError 509
FOMM81501R,NIEVO,EMILIA ROMAGNA,FORLI'-CESENA,GAMBETTOLA,unknown,0,,URLError [Errno -2] Name or service not known
FOMM81601L,G. CESARE,EMILIA ROMAGNA,FORLI'-CESENA,SAVIGNANO SUL RUBICONE,unknown,0,,URLError timed out
FOMM81701C,GIOVANNI PASCOLI,EMILIA ROMAGNA,FORLI'-CESENA,SAN MAURO PASCOLI,agid_wordpress,1,https://icsanmauropascoli.edu.it/amministrazione-trasparente/,ok
FOMM818018,PASCOLI,EMILIA ROMAGNA,FORLI'-CESENA,GATTEO,unknown,0,,URLError timed out
FOMM819014,GEROLAMO MERCURIALE,EMILIA ROMAGNA,FORLI'-CESENA,FORLI',agid_wordpress,1,https://www.ic5forli.edu.it/albo-online/,ok
FOMM820018,GLAUCO FIORINI,EMILIA ROMAGNA,FORLI'-CESENA,FORLI',agid_wordpress,1,https://www.icnoveforli.it/albo-online/,ok
FOMM821014,PIERO MARONCELLI,EMILIA ROMAGNA,FORLI'-CESENA,FORLI',agid_wordpress,1,https://www.icquattroforli.edu.it/albo-online/,ok
FOMM82201X,MARCO PALMEZZANO,EMILIA ROMAGNA,FORLI'-CESENA,FORLI',unknown,0,,URLError [Errno -2] Name or service not known
FOMM82301Q,SAN MARTINO IN STRADA,EMILIA ROMAGNA,FORLI'-CESENA,FORLI',unknown,0,,URLError [Errno -2] Name or service not known
FOMM82401G,ORCEOLI,EMILIA ROMAGNA,FORLI'-CESENA,FORLI',agid_wordpress,1,https://www.ictreforli.edu.it/albo-online/,ok
FOMM82501B,ZANGHERI,EMILIA ROMAGNA,FORLI'-CESENA,FORLI',agid_wordpress,1,https://www.ic7forli.it/albo-online/,ok
FOMM826017,CATERINA SFORZA,EMILIA ROMAGNA,FORLI'-CESENA,FORLI',agid_wordpress,1,https://www.ic1forli.edu.it/albo-online/,ok
FOMM827013,BENEDETTO CROCE,EMILIA ROMAGNA,FORLI'-CESENA,FORLI',agid_wordpress,1,https://www.ic6forli.edu.it/albo-online/,ok
FOPC030008,"L.CLASSICO ""MONTI""",EMILIA ROMAGNA,FORLI'-CESENA,CESENA,unknown,0,,HTTPError 509
FOPC04000V,"L.CLASSICO ""MORGAGNI""",EMILIA ROMAGNA,FORLI'-CESENA,FORLI',agid_wordpress,1,https://www.morgagni.cloud/amministrazione-trasparente/,ok
FOPM002019,"L.SCIENZE UMANE ""CARDUCCI""",EMILIA ROMAGNA,FORLI'-CESENA,FORLIMPOPOLI,unknown,0,,HTTPError 509
FOPM00250N,"L.SCIENZE UMANE ""CARDUCCI"" SERALE",EMILIA ROMAGNA,FORLI'-CESENA,FORLIMPOPOLI,unknown,0,,no_site_in_csv
FOPM05000N,"LICEO LINGUISTICO ""ILARIA ALPI""",EMILIA ROMAGNA,FORLI'-CESENA,CESENA,spaggiari,1,https://liceoalpi.edu.it/amministrazione-trasparente/,ok
FOPS00101C,"L.SCIENTIFICO ""M. CURIE""",EMILIA ROMAGNA,FORLI'-CESENA,SAVIGNANO SUL RUBICONE,unknown,0,,URLError timed out
FOPS00401X,"L.SCIENTIFICO ""FERRARI""",EMILIA ROMAGNA,FORLI'-CESENA,CESENATICO,agid_wordpress,1,https://www.isiscesenatico.edu.it/albo-online/,ok
FOPS010006,"L.SCIENTIFICO ""RIGHI""",EMILIA ROMAGNA,FORLI'-CESENA,CESENA,unknown,0,,HTTPError 509
FOPS010028,"L.SCIENTIFICO ""RIGHI"" BAGNO DI ROMAGNA",EMILIA ROMAGNA,FORLI'-CESENA,BAGNO DI ROMAGNA,unknown,0,,HTTPError 509
FOPS040002,"L. SCIENTIFICO ""FULCIERI""",EMILIA ROMAGNA,FORLI'-CESENA,FORLI',unknown,0,,TimeoutError read timed out
FORF03000N,"I.P.S. ""VERSARI/MACRELLI""",EMILIA ROMAGNA,FORLI'-CESENA,CESENA,unknown,0,,HTTPError 509
FORF030503,"I.P.S. ""VERSARI/MACRELLI"" SERALE",EMILIA ROMAGNA,FORLI'-CESENA,CESENA,spaggiari,1,https://ipscesena.edu.it/amministrazione-trasparente/,ok
FORF040008,"I. P. ""RUFFILLI""",EMILIA ROMAGNA,FORLI'-CESENA,FORLI',agid_wordpress,1,https://www.istitutoprofessionaleruffilli.it/amministrazione-trasparente/bandi-di-gara-e-contratti/,ok
FORF04050N,"I. P. ""RUFFILLI"" SERALE",EMILIA ROMAGNA,FORLI'-CESENA,FORLI',agid_wordpress,1,https://www.istitutoprofessionaleruffilli.it/amministrazione-trasparente/bandi-di-gara-e-contratti/,ok
FORH002012,"I.P.ALB. ""ARTUSI""",EMILIA ROMAGNA,FORLI'-CESENA,FORLIMPOPOLI,spaggiari,1,https://www.iisforlimpopoli.edu.it/servizi-personale,ok
FORH00250A,"I.P.ALB. ""ARTUSI"" SERALE",EMILIA ROMAGNA,FORLI'-CESENA,FORLIMPOPOLI,unknown,0,,HTTPError 509
FORI00101N,"I.P.I.A. ""M. CURIE""",EMILIA ROMAGNA,FORLI'-CESENA,SAVIGNANO SUL RUBICONE,unknown,0,,URLError timed out
FORI009018,"IPSIA ""A. VASSALLO"" GALEATA",EMILIA ROMAGNA,FORLI'-CESENA,GALEATA,unknown,0,,URLError [Errno -2] Name or service not known
FORI011018,"I.P.S.I.A. ""U. COMANDINI""",EMILIA ROMAGNA,FORLI'-CESENA,CESENA,spaggiari,1,https://www.ispascalcomandini.it/cerca?tag=concorsi-e-premi,ok
